OrganizationName;FriendlyName;Thumbprint;SHA-256 Thumbprint;Status;Last Modified on Release Date;
Internet Security Research Group;ISRG Root X1;CABD2A79A1076A31F21D253635CB039D4329A5E8;96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6;Active;31.07.2018;
IZENPE S.A.;IZENPE S.A.;4A3F8D6BDC0E1ECFCD72E377DEF2D7FF92C19BC7;B0877AEE2D39274DF831F66FDEEB7717557C258FC9EB55231A9F8A647A75433F;Disable;24.04.2018;
IZENPE S.A.;Izenpe.com;30779E9315022E94856A3FF8BCF815B082F9AEFD;23804203CA45D8CDE716B8C13BF3B448457FA06CC10250997FA01458317C41E5;Active;;
Japan Local Authority Information Systems (J-LIS);Application CA G4 Root;21DACE4C2C34E66468EE06314DB055A0A89D4C1D;D1A0319098034E3AEC729A0B5C3111229D9D26E3E623E8C5E6843FA06EE8E2E4;Active;27.06.2017;
Japan Local Authority Information Systems (J-LIS);Application CA G3 Root;6F3884568E99C8C6AC0E5DDE2DB202DD002E3663;54B4FC43D44AA4CA9FC03CA7E9949FBAE267A064D02DA21852412A381B5D1537;NotBefore;29.03.2018;
Japan Local Authority Information Systems (J-LIS);Japan Local Government PKI Application CA;968338F113E36A7BABDD08F7776391A68736582E;06DB3AF2DB7BAEE00C03B9578288BBDE541D906EB0069327413295FFB486008E;Disable;24.04.2018;
Korea Information Security Agency (KISA);KISA RootCA 1;027268293E5F5D17AAA4B3C3E6361E1F92575EAA;6FDB3F76C8B801A75338D8A50A7C02879F6198B57E594D318D3832900FEDCD79;Active;;
Krajowa Izba Rozliczeniowa S.A. (KIR);SZAFIR ROOT CA2;E252FA953FEDDB2460BD6E28F39CCCCF5EB33FDE;A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE;Active;;
Krajowa Izba Rozliczeniowa S.A. (KIR);SZAFIR ROOT CA;D3EEFBCBBCF49867838626E23BB59CA01E305DB7;FABCF5197CDD7F458AC33832D3284021DB2425FD6BEA7A2E69B7486E8F51F9CC;Active;09/30/2017;
LAWtrust;LAWtrust Root Certification Authority 2048;335A7FF00927CF2DF278E2C9192F7A4D5534F80C;9B14E8F5F6EA167666E76DCD6BECC190861D5E8970B99A9470F0231236049704;Active;;
LuxTrust;LuxTrust Global Root 2;1E0E56190AD18B2598B20444FF668A0417995F3F;54455F7129C20B1447C418F997168F24C58FC5023BF5DA5BE2EB6E1DD8902ED5;Active;;
LuxTrust;LuxTrust Global Root CA;C93C34EA90D9130C0F03004B98BD8B3570915611;A1B2DBEB64E706C6169E3C4118B23BAA09018A8427666D8BF0E28891EC051950;Active;;
Macao Post;Macao Post eSign Trust;06143151E02B45DDBADD5D8E56530DAAE328CF90;6EA1DB6719D6041A06FC0898E5B3CF349A8FA8ECEE85EDB005965628F617F7C8;Active;;
Microsec e-Szignó CA;MicroSec e-Szigno Root CA;2388C9D371CC9E963DFF7D3CA7CEFCD625EC190D;327A3D761ABADEA034EB998406275CB1A4776EFDAE2FDF6D0168EA1C4F5567D0;Disable;24.04.2018;
Microsec e-Szignó CA;MicroSec e-Szigno Root CA 2009;89DF74FE5CF40F4A80F9E3377D54DA91E101318E;3C5F81FEA5FAB82C64BFA2EAECAFCDE8E077FC8620A7CAE537163DF36EDBF378;Active;;
Microsoft Corporation;Microsoft Root Certificate Authority;CDD4EEAE6000AC7F40C3802C171E30148030C072;885DE64C340E3EA70658F01E1145F957FCDA27AABEEA1AB9FAA9FDB0102D4077;NotBefore;25.04.2017;
Microsoft Corporation;Microsoft Time Stamp Root Certificate Authority 2014;0119E81BE9A14CD8E22F40AC118C687ECBA3F4D8;65AF95F4BE86847344634282F941B2E605063EF0C8542F014CA088D182109E4F;Active;28.11.2017;
Microsoft Corporation;Microsoft Root Authority;A43489159A520F0D93D032CCAF37E7FE20A8B419;F38406E540D7A9D90CB4A9479299640FFB6DF9E224ECC7A01C0D9558D8DAD77D;Disable;30.01.2018;
Microsoft Corporation;Microsoft ECC Product Root Certificate Authority 2018;06F1AA330B927B753A40E68CDF22E34BCBEF3352;CACA93B9D23D2B6FA76E8B8471931E0DF3EC6F63AF3CDBB936C41954A1872326;Active;26.06.2018;
Microsoft Corporation;Microsoft Root Certificate Authority 2010;3B1EFD3A66EA28B16697394703A72CA340A05BD5;DF545BF919A2439C36983B54CDFC903DFA4F37D3996D8D84B4C31EEC6F3C163E;Active;;
Microsoft Corporation;Microsoft Root Certificate Authority 2011;8F43288AD272F3103B6FB1428485EA3014C0BCFE;847DF6A78497943F27FC72EB93F9A637320A02B561D0A91B09E87A7807ED7C61;Active;;
Microsoft Corporation;Microsoft ECC TS Root Certificate Authority 2018;31F9FC8BA3805986B721EA7295C65B3A44534274;3FD4BE8BAAD2F26E1BDE06C7584BB720DD1A972D111F5A4999BC44B08FB4960D;Active;30.10.2018;
MULTICERT;MULTICERT Root Certification Authority 01;46AF7A31B599460D469D6041145B13651DF9170A;604D32D036895AED3BFEFAEB727C009EC0F2B3CDFA42A1C71730E6A72C3BE9D4;Active;;
NetLock Ltd.;NetLock Kozjegyzoi (Class A) Tanusitvanykiado;ACED5F6553FD25CE015F1F7A483B6A749F6178C6;7F12CD5F7E5E290EC7D85179D5B72C20A5BE7508FFDB5BF81AB9684A7FC9F667;NotBefore;29.03.2018;
NetLock Ltd.;NetLock Arany (Class Gold) Főtanúsítvány;06083F593F15A104A069A46BA903D006B7970991;6C61DAC3A2DEF031506BE036D2A6FE401994FBD13DF9C8D466599274C446EC98;Active;26.06.2018;
NetLock Ltd.;NetLock Minositett Kozjegyzoi (Class QA) Tanusitvanykiado;016897E1A0B8F2C3B134665C20A727B7A158E28F;E606DDEEE2EE7F5CDEF5D9058FF8B7D0A9F042877F6A171ED8FF6960E4CC5EA5;Active;;
NetLock Ltd.;NetLock Platina (Class Platinum) Főtanúsítvány;EC93DE083C93D933A986B3D5CDE25ACB2FEECF8E;EB7E05AA58E7BD328A282BF8867033F3C035342B516EE85C01673DFFFFBBFE58;Active;;
Netrust;Netrust CA1;55C86F7414AC8BDD6814F4D86AF15F3710E104D0;781D64DFA77B00F2C006700B1FDA86BF68B865A603C7A656F92E90C042CA2873;Active;;
Nets DanID;Nets DanID;5CFB1F5DB732E4084C0DD4978574E0CBC093BEB3;92D8092EE77BC9208F0897DC05271894E63EF27933AE537FB983EEF0EAE3EEC8;Active;;
NLB Nova Ljubljanska Banka d.d. Ljubljana;NLB Nova Ljubljanska Banka d.d. Ljubljana;0456F23D1E9C43AECB0D807F1C0647551A05F456;894CE6DDB012CB3F736954668DE63F436080E95F17B7A81BD924EB21BEE9E440;Active;;
Notarius;Notarius Root Certificate Authority;1F3F1486B531882802E87B624D420295A0FC721A;C7B8948FECCAACE5B509A343F38D0301D07901885604B3F267270E1EBBEF0FE7;Active;;
Open Access Technology International, Inc. (OATI);OATI WebCARES Root CA;4B6BD2D3884E46C80CE2B962BC598CD9D5D84013;7A77C6C61EEEB9AA65C4EA410D65D895B26A81123283009DB104B48DE80B2479;Active;;
Orange Polska S.A.;Signet Root CA;B2BD9031AA6D0E14F4C57FD548258F37B1FB39E4;7286CE249FE9E32BD4752257C17CD8F6991A9C1E6F1A3CC73304ED023E6AE4EB;Active;;
Personal I.D. LTD;‎PersonalID Trustworthy RootCA 2011;4394CE3126FF1A224CDD4DEEB4F4EC1DA368EF6A;075BFCCA2D55AE6E35742C32AFD0CA8EA4C958FEEFC23224999541C033D69C8D;Active;;
Pos Digicert Sdn. Bhd (Malaysia);PosDigicert Class 2 Root CA G2;313B8D0E7E2E4D20AE8668FFE59DB5193CBF7A32;19ABCDFF3A74402FA8F0CA206BF7FAB0DFFFF3AE2BBD719584D21090A4353207;Active;27.06.2017;
Post of Slovenia;Posta CA Root;D6BF7994F42BE5FA29DA0BD7587B591F47A44F22;CD201256FE5CED0BFFF8DF595FFF36B1416D5313A999F532EF4A9915DF96DEE0;Active;;
Post of Slovenia;POSTarCA;B1EAC3E5B82476E9D50B1EC67D2CC11E12E0B491;007E452FD5CF838946696DFE37A2DB2EF3991436D27BCBAB45922053C15A87A8;Active;;
PostSignum operated by Ceska posta s.p. (Czech Post);PostSignum Root QCA 2;A0F8DB3F0BF417693B282EB74A6AD86DF9D448A3;AD016F958050E0E7E46FAE7DCC50197ED8E3FF0A4B262E5DDCDB3EDDDC7D6578;Active;;
QuoVadis;QuoVadis Root CA 1 G3;1B8EEA5796291AC939EAB80A811A7373C0937967;8A866FD1B276B57E578E921C65828A2BED58E9F2F288054134B7F1F4BFC9CC74;Active;;
QuoVadis;QuoVadis Root CA 2;CA3AFBCF1240364B44B216208880483919937CF7;85A0DD7DD720ADB7FF05F83D542B209DC7FF4528F7D677B18389FEA5E5C49E86;Active;;
QuoVadis;QuoVadis Root CA 2 G3;093C61F38B8BDC7D55DF7538020500E125F5C836;8FE4FB0AF93A4D0D67DB0BEBB23E37C71BF325DCBCDD240EA04DAF58B47E1840;Active;;
QuoVadis;QuoVadis Root CA 3;1F4914F7D874951DDDAE02C0BEFD3A2D82755185;18F1FC7F205DF8ADDDEB7FE007DD57E3AF375A9C4D8D73546BF4F1FED1E18D35;Active;;
QuoVadis;QuoVadis Root CA 3 G3;4812BD923CA8C43906E7306D2796E6A4CF222E7D;88EF81DE202EB018452E43F864725CEA5FBD1FC2D9D205730709C5D8B8690F46;Active;;
QuoVadis;QuoVadis Root Certification Authority;DE3F40BD5093D39B6C60F6DABC076201008976C9;A45EDE3BBBF09C8AE15C72EFC07268D693A21C996FD51E67CA079460FD6D8873;Active;;
Red Abogacía;Autoridad de Certificacion de la Abogacia;7F8A77836BDC6D068F8B0737FCC5725413068CA4;5607E260163F49C8EA4175A1C0A53B13195CB7D07845611E943A2FF507036834;NotBefore;26.06.2018;
Red Abogacía;ACA ROOT;D496592B305707386CC5F3CDB259AE66D7661FCA;97F654859CBDE586FD90311E82EC7902C238CBA0D6E529564C9C88F44895EC50;Active;;
SECOM Trust Systems Co. Ltd.;Security Communication RootCA3;C303C8227492E561A29C5F79912B1E441391303A;24A55C2AB051442D0617766541239A4AD032D7C55175AA34FFDE2FBC4F5C5294;Active;07.03.2017;
SECOM Trust Systems Co. Ltd.;SECOM Trust Systems CO LTD;FEB8C432DCF9769ACEAE3DD8908FFD288665647D;A22DBA681E97376E2D397D728AAE3A9B6296B9FDBA60BC2E11F647F2C675FB37;Disable;29.03.2018;
SECOM Trust Systems Co. Ltd.;SECOM Trust Systems CO LTD;36B12B49F9819ED74C9EBC380FC6568F5DACB2F7;E75E72ED9F560EEC6EB4800073A43FC3AD19195A392282017895974A99026B6C;Active;;
SECOM Trust Systems Co. Ltd.;SECOM Trust Systems Co Ltd.;5F3B8CF2F810B37D78B4CEEC1919C37334B9C774;513B2CECB810D4CDE5DD85391ADFC6C2DD60D87BB736D2B521484AA47A0EBEF6;Active;;
SECOM Trust Systems Co. Ltd.;Security Communication ECC RootCA1;B80E26A9BFD2B23BC0EF46C9BAC7BBF61D0D4141;E74FBDA55BD564C473A36B441AA799C8A68E077440E8288B9FA1E50E4BBACA11;Active;;
Shanghai Electronic Certification Authority Co., Ltd. (SHECA);UCA Extended Validation Root;A3A1B06F2461234AE336A5C237FCA6FFDDF0D73A;D43AF9B35473755C9684FC06D7D8CB70EE5C28E773FB294EB41EE71722924D24;Active;16.11.2016;
Shanghai Electronic Certification Authority Co., Ltd. (SHECA);UCA Global Root;0B972C9EA6E7CC58D93B20BF71EC412E7209FABF;A1F05CCB80C2D710EC7D479ABDCBB879E58D7EDB7149FE78A87884E3D0BAD0F9;NotBefore;24.04.2018;
Shanghai Electronic Certification Authority Co., Ltd. (SHECA);UCA Root;8250BED5A214433A66377CBC10EF83F669DA3A67;93E65EC762F055DC718A332582C41A04430D72E3CB87E8B897B67516F0D1AA39;NotBefore;24.04.2018;
Shanghai Electronic Certification Authority Co., Ltd. (SHECA);UCA Global G2 Root;28F97816197AFF182518AA44FEC1A0CE5CB64C8A;9BEA11C976FE014764C1BE56A6F914B5A560317ABD9988393382E5161AA0493C;Active;;
Skaitmeninio sertifikavimo centras (SSC);Skaitmeninio sertifikavimo centras, Lithuania;5A5A4DAF7861267C4B1F1E67586BAE6ED4FEB93F;F1B13F5C9A326403B0F31BBE7699CD17C7D1C0B981586DD1A7B219C52508FE99;NotBefore;26.09.2017;
Skaitmeninio sertifikavimo centras (SSC);Skaitmeninio sertifikavimo centras, Lithuania;3E84D3BCC544C0F6FA19435C851F3F2FCBA8E814;0B9F26DFCA684C2CFCE23E4E4DD567C886BA259E1DB267F9806F0C5A099711F2;NotBefore;26.09.2017;
Skaitmeninio sertifikavimo centras (SSC);Skaitmeninio sertifikavimo centras, Lithuania;23E833233E7D0CC92B7C4279AC19C2F474D604CA;E6E4A951ECBF7D8EDC01BC873F7B6FD35868BDB10ED786F3A1B1EE16D8CEC3E9;NotBefore;26.09.2017;
Skaitmeninio sertifikavimo centras (SSC);SSC GDL CA Root A;0C2009A4A88D8B4202185250540CC42BDFB5B089;B0428B08C228C43F6F9AA0FC29E9D602ED1098FF6F153C6733383FEA17216528;Active;;
Skaitmeninio sertifikavimo centras (SSC);SSC GDL CA Root B;C860A318FCF5B7130B1007AD7F614A40FFFF185F;C31EEF5682ABB551EBC828DED84098518A6768526D152EE164CFB972A1425D53;Active;;
Skaitmeninio sertifikavimo centras (SSC);SSC GDL CA VS Root;D2695E12F592E9C8EE2A4CB8D55E295FEE6B2D31;BC2ABBC49A6814370D17E471141C22794311C4DDDF2567BE37283A894392E5D3;Active;;
SSL.com;SSL.com EV Root Certification Authority RSA;1CB7EDE176BCDFEF0C866F46FBF980E901E5CE35;5ADFA25013BED3710831572DE51C4B9A21171C00313249C4CB4719D37FBB8D20;NotBefore;29.03.2018;
SSL.com;SSL.com EV Root Certification Authority ECC;4CDD51A3D1F5203214B0C6C532230391C746426D;22A2C1F7BDED704CC1E701B5F408C310880FE956B5DE2A4A44F99C873A25A7C8;Active;;
SSL.com;SSL.com EV Root Certification Authority RSA R2;743AF0529BD032A0F44A83CDD4BAA97B7C2EC49A;2E7BF16CC22485A7BBE2AA8696750761B0AE39BE3B2FE9D0CC6D4EF73491425C;Active;;
SSL.com;SSL.com Root Certification Authority ECC;C3197C3924E654AF1BC4AB20957AE2C30E13026A;3417BB06CC6007DA1B961C920B8AB4CE3FAD820E4AA30B9ACBC4A74EBDCEBC65;Active;;
SSL.com;SSL.com Root Certification Authority RSA;B7AB3308D1EA4477BA1480125A6FBDA936490CBB;85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69;Active;;
Start Commercial (StartCom) Ltd.;StartCom Certification Authority;3E2BF7F2031B96F38CE6C4D8A85D3E2D58476A0F;C766A9BEF2D4071C863A31AA4920E813B2D198608CB7B7CFE21143B836DF09EA;NotBefore;26.09.2017;
Start Commercial (StartCom) Ltd.;StartCom Certification Authority G2;31F1FD68226320EEC63B3F9DEA4A3E537C7C3917;C7BA6567DE93A798AE1FAA791E712D378FAE1F93C4397FEA441BB7CBE6FD5995;NotBefore;26.09.2017;
Swiss BIT, Swiss Federal Office of Information Technology, Systems and Telecommunication (FOITT);BIT AdminCA-CD-T01;6B81446A5CDDF474A0F800FFBE69FD0DB6287516;EAC0220C5C9FECC5121D3720872D06707B5266BE25D4EBB56AB804BBBF85FE03;Disable;29.09.2016;
Swiss BIT, Swiss Federal Office of Information Technology, Systems and Telecommunication (FOITT);BIT Admin-Root-CA;253F775B0E7797AB645F15915597C39E263631D1;A31F093053BD12C1F5C3C6EFD498023FD2914D7758D05D698CE084B50626E0E5;Disable;29.09.2016;
Swiss BIT, Swiss Federal Office of Information Technology, Systems and Telecommunication (FOITT);Swiss Government Root CA III;CCEAE32445CD4218DD188EADCEB3133C7FB340AD;958ABBAEFF760F4FBF66FF0F2C2708F4739B2C686127239A2C4EC87A68A984C8;Active;25.04.2017;
Swiss BIT, Swiss Federal Office of Information Technology, Systems and Telecommunication (FOITT);Swiss Government Root CA I;A1585187156586CEF9C454E22AB15C58745607B4;6EC6614E9A8EFD47D6318FFDFD0BF65B493A141F77C38D0B319BE1BBBC053DD2;Active;;
Swiss BIT, Swiss Federal Office of Information Technology, Systems and Telecommunication (FOITT);Swiss Government Root CA II;C7F7CBE2023666F986025D4A3E313F29EB0C5B38;A3D7435A18C46B23B6A4F8929CD59050C9168B03A7FAD532626F297CAC5356E4;Active;;
Swisscom (Switzerland) Ltd;Swisscom Root CA 1;5F3AFC0A8B64F686673474DF7EA9A2FEF9FA7A51;21DB20123660BB2ED418205DA11EE7A85A65E2BC6E55B5AF7E7899C8A266D92E;NotBefore;26.09.2017;
Swisscom (Switzerland) Ltd;Swisscom Root EV CA 2;E7A19029D3D552DC0D0FC692D3EA880D152E1A6B;D95FEA3CA4EEDCE74CD76E75FC6D1FF62C441F0FA8BC77F034B19E5DB258015D;NotBefore;26.09.2017;
Swisscom (Switzerland) Ltd;‎Swisscom Root CA 2;77474FC630E40F4C47643F84BAB8C6954A8A41EC;F09B122C7114F4A09BD4EA4F4A99D558B46E4C25CD81140D29C05613914C3841;Active;09/30/2017;
SwissSign AG;SwissSign;D8C5388AB7301B1B6ED47AE645253A6F9F1A2761;62DD0BE9B9F50A163EA0F8E75C053B1ECA57EA55C8688F647C6881F2C8357B95;Active;;
SwissSign AG;SwissSign Gold Root CA – G3;0B7199A1C7F3ADDF7BA7EAB8EB574AE80D60DDDE;7AF6EA9F753A1E709BD64D0BEB867C11E8C295A56E24A6E0471459DCCDAA1558;Active;;
SwissSign AG;SwissSign Platinum G2 Root CA;56E0FAC03B8F18235518E5D311CAE8C24331AB66;3B222E566711E992300DC0B15AB9473DAFDEF8C84D0CEF7D3317B4C1821D1436;Active;;
SwissSign AG;SwissSign Platinum Root CA – G3;A1E7C600AA4170E5B74BC94F9B9703EDC261B4B9;59B3829F1FF443344958FAE8BFF621B684C848CFBF7EAD6B63A6CA50F2794F89;Active;;
SwissSign AG;SwissSign Silver G2 Root CA;9BAAE59F56EE21CB435ABE2593DFA7F040D11DCB;BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5;Active;;
SwissSign AG;SwissSign Silver Root CA – G3;8D08FC43C0770CA84F4DCCB2D41A5D956D786DC4;1E49AC5DC69E86D0565DA2C1305C419330B0B781BFEC50E54A1B35AF7FDDD501;Active;;
Symantec / GeoTrust;GeoTrust;D23209AD23D314232174E40D7F9D62139786633A;08297A4047DBA23680C731DB6E317653CA7848E1BEBD3A0B0179A707F92CF178;Disable;26.04.2016;
Symantec / GeoTrust;GeoTrust Universal CA;E621F3354379059A4B68309D8A2F74221587EC79;A0459B9F63B22559F5FA5D4C6DB3F9F72FF19342033578F073BF1D1B46CBB912;Active;02.10.2018;
Symantec / GeoTrust;GeoTrust;323C118E1BF7B8B65254E2E2100DD6029037F096;37D51006C512EAAB626421F1EC8C92013FC5F82AE98EE533EB4619B8DEB4D06C;Active;;
Symantec / GeoTrust;GeoTrust Global CA;DE28F4A4FFE5B92FA3C503D1A349A7F9962A8212;FF856A2D251DCD88D36656F450126798CFABAADE40799C722DE4D2B5DB36A73A;Active;;
Symantec / GeoTrust;GeoTrust Primary Certification Authority - G2;8D1784D537F3037DEC70FE578B519A99E610D7B0;5EDB7AC43B82A06A8761E8D7BE4979EBF2611F7DD79BF91C1C6B566A219ED766;Active;;
Symantec / GeoTrust;GeoTrust Primary Certification Authority - G3;039EEDB80BE7A03C6953893B20D2D9323A4C2AFD;B478B812250DF878635C2AA7EC7D155EAA625EE82916E2CD294361886CD1FBD4;Active;;
Symantec / GeoTrust;GeoTrust Universal CA 2;379A197B418545350CA60369F33C2EAF474F2079;A0234F3BC8527CA5628EEC81AD5D69895DA5680DC91D1CB8477F33F878B95B0B;Active;;
Symantec / Thawte;thawte;23E594945195F2414803B4D564D2A3A3F5D88B8C;B4410B73E2E6EACA47FBC42F8FA4018AF4381DC54CFAA84450461EED09454DE9;Disable;26.04.2016;
Symantec / Thawte;thawte;627F8D7827656399D27D7F9044C9FEB3F33EFA9A;AB7036365C7154AA29C2C29F5D4191163B162A2225011357D56D07FFA7BC1F72;Disable;26.04.2016;
Symantec / Thawte;thawte Primary Root CA - G2;AADBBC22238FC401A127BB38DDF41DDB089EF012;A4310D50AF18A6447190372A86AFAF8B951FFB431D837F1E5688B45971ED1557;Active;02.10.2018;
Symantec / Thawte;thawte;91C6D6EE3E8AC86384E548C299295C756C817B81;8D722F81A9C113C0791DF136A2966DB26C950A971DB46B4199F4EA54B78BFB9F;Active;;
Symantec / Thawte;thawte;BE36A4562FB2EE05DBB3D32323ADF445084ED656;6B6C1E01F590F5AFC5FCF85CD0B9396884048659FC2C6D1170D68B045216C3FD;Active;;
Symantec / Thawte;thawte Primary Root CA - G3;F18B538D1BE903B6A6F056435B171589CAF36BF2;4B03F45807AD70F21BFC2CAE71C9FDE4604C064CF5FFB686BAE5DBAAD7FDD34C;Active;;
Symantec / VeriSign;VeriSign;85371CA6E550143DCE2803471BDE3A09E8F8770F;83CE3C1229688A593D485F81973C0F9195431EDA37CC5E36430E79C7A888638B;Disable;26.04.2016;
Symantec / VeriSign;VeriSign Class 3 Public Primary CA;742C3192E607E424EB4549542BE1BBC53E6174E2;E7685634EFACF69ACE939A6B255B7B4FABEF42935B50A265ACB5CB6027E44E70;NotBefore;01.01.2017;
Symantec / VeriSign;VeriSign;24A40A1F573643A67F0A4B0749F6A22BF28ABB6B;AC1FAE74B4E97106092131F2E7F746B6734386742BDFD8423731AED14A4CE446;Disable;24.04.2018;
Symantec / VeriSign;VeriSign Time Stamping CA;18F7C1FCC3090203FD5BAA2F861A754976C8DD25;5B789987F3C4055B8700941B33783A5F16E0CFF937EA32011FE04779F7635308;Disable;24.04.2018;
Symantec / VeriSign;VeriSign;4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5;9ACFAB7E43C8D880D06B262A94DEEEE4B4659989C3D0CAF19BAF6405E41AB7DF;Active;02.10.2018;
Symantec / VeriSign;VeriSign;204285DCF7EB764195578E136BD4B7D1E98E46A5;CBB5AF185E942A2402F9EACBC0ED5BB876EEA3C1223623D00447E4F3BA554B65;Active;;
Symantec / VeriSign;VeriSign;61EF43D77FCAD46151BC98E0C35912AF9FEB6311;92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB;Active;;
Symantec / VeriSign;VeriSign;132D0D45534B6997CDB2D5C339E25576609B5CC6;EB04CF5EB1F39AFA762F2BB120F296CBA520C1B97DB1589565B81CB9A17B7244;Active;;
Symantec / VeriSign;VeriSign Class 3 Public Primary Certification Authority - G4;22D5D8DF8F0231D18DF79DB7CF8A2D64C93F6C3A;69DDD7EA90BB57C93E135DC85EA6FCD5480B603239BDC454FC758B2A26CF7F79;Active;;
Symantec / VeriSign;VeriSign Universal Root Certification Authority;3679CA35668772304D30A5FB873B0FA77BB70D54;2399561127A57125DE8CEFEA610DDF2FA078B5C8067F4E828290BFB860E84B3C;Active;;
Taiwan-CA Inc. (TWCA);TWCA Root Certification Authority 2;DF646DCB7B0FD3A96AEE88C64E2D676711FF9D5F;632D80BB096D209677D1734E5B35EA9D3019B9C44F8FCB2640C879039AC94EE8;Disable;29.09.2016;
Taiwan-CA Inc. (TWCA);TWCA Global Root CA;9CBB4853F6A4F6D352A4E83252556013F5ADAF65;59769007F7685D0FCD50872F9F95D5755A5B2B457D81F3692B610A98672F0E1B;Active;;
Taiwan-CA Inc. (TWCA);TWCA Root Certification Authority 1;CF9E876DD3EBFC422697A3B5A37AA076A9062348;BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44;Active;;
Telekom Applied Business Malaysia (TMCA);TM Applied Business Root Certificate;9957C53FC59FB8E739F7A4B7A70E9B8E659F208C;A9C77AF1BCDFAA3739442B0B2734C68EAF2E9833F0D766FBCAA6F2AEB42DEC02;Active;;
Telia Company (formerly TeliaSonera);Sonera Class2 CA;37F76DE6077C90C5B13E931AB74110B4F2E49A27;7908B40314C138100B518D0735807FFBFCF8518A0095337105BA386B153DD927;Active;;
Telia Company (formerly TeliaSonera);TeliaSonera Root CA v1;4313BB96F1D5869BC14E6A92F6CFF63469878237;DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389;Active;;
Thailand National Root Certificate Authority (Electronic Transactions Development Agency);Thailand National Root Certification Authority - G1;66F2DCFB3F814DDEE9B3206F11DEFE1BFBDFE132;2A8DA2F8D23E0CD3B5871ECFB0F42276CA73230667F474EEDE71C5EE32CC3EC6;Active;;
The Uruguayan Post, ?El Correo Uruguayo?;Correo Uruguayo - Root CA;F9DD19266B2043F1FE4B3DCB0190AFF11F31A69D;46273285615D96E52DA9FC2ED8C036F10AF3D9F6280F8D288706C52B2011B4DA;NotBefore;31.07.2018;
TrustCor Systems;TrustCor ECA-1;58D1DF9595676B63C0F05B1C174D8B840BC878BD;5A885DB19C01D912C5759388938CAFBBDF031AB2D48E91EE15589B42971D039C;Active;;
TrustCor Systems;TrustCor RootCert CA-1;FFBDCDE782C8435E3C6F26865CCAA83A455BC30A;D40E9C86CD8FE468C1776959F49EA774FA548684B6C406F3909261F4DCE2575C;Active;;
TrustCor Systems;TrustCor RootCert CA-2;B8BE6DCB56F155B963D412CA4E0634C794B21CC0;0753E940378C1BD5E3836E395DAEA5CB839E5046F1BD0EAE1951CF10FEC7C965;Active;;
Trustis;Trustis FPS Root CA;3BC0380B33C3F6A60C86152293D9DFF54B81C004;C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D;Active;;
Trustwave;Trustwave;3A44735AE581901F248661461E3B9CC45FF53A1B;4200F5043AC8590EBB527D209ED1503029FBCBD41CA1B506EC27F15ADE7DAC69;Active;;
Trustwave;Trustwave;8782C6C304353BCFD29692D2593E7D44D934FF11;F1C1B50AE5A20DD8030EC9F6BC24823DD367B5255759B4E71B61FCE9F7375D73;Active;;
Trustwave;Trustwave;B80186D1EB9C86A54104CF3054F34C52B7E558C6;CECDDC905099D8DADFC5B1D209B737CBE2C18CFB2C10C0FF0BCF0D3286FC1AA2;Active;;
T-Systems International GmbH (Deutsche Telekom);Deutsche Telekom Root CA 2;85A408C09C193E5D51587DCDD61330FD8CDE37BF;B6191A50D0C3977F7DA99BCDAAC86A227DAEB9679EC70BA3B0C9D92271C170D3;Active;;
T-Systems International GmbH (Deutsche Telekom);T-TeleSec Global Root Class 3;55A6723ECBF2ECCDC3237470199D2ABE11E381D1;FD73DAD31C644FF1B43BEF0CCDDA96710B9CD9875ECA7E31707AF3E96D522BBD;Active;;
T-Systems International GmbH (Deutsche Telekom);T-TeleSec GlobalRoot Class 2;590D2D7D884F402E617EA562321765CF17D894E9;91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552;Active;;
TurkTrust;TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H6;8A5C8CEEA503E60556BAD81BD4F6C9B0EDE52FE0;8DE78655E1BE7F7847800B93F694D21D368CC06E033E7FAB04BB5EB99DA6B700;Disable;27.06.2017;
TurkTrust;TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5;C418F64D46D1DF003D2730137243A91211C675FB;49351B903444C185CCDC5C693D24D8555CB208D6A8141307699F4AF063199D78;Active;;
U.S. Federal Public Key Infrastructure (US FPKI);Common Policy;CB44A097857C45FA187ED952086CB9841F2D51B5;04ACFB3B24793F300F67EF87E44DD72CB9B28B204F389A7CD5AE28785C7D42CD;Disable;27.06.2017;
